AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4294.23076930, 4362.17948739, 4322.30769245, 4377.69230797, 4376.79487208, 4379.61538490, 4354.23076944, 4313.97435912, 4174.87179474, 4350.64102585, 4322.05128219, 4561.28205191, 4346.66666688, 4126.53846126,0
4294.23076930, 4362.17948739, 4322.30769245, 4377.69230797, 4376.79487208, 4379.61538490, 4354.23076944, 4313.97435912, 4174.87179474, 4350.64102585, 4322.05128219, 4561.28205191, 4346.66666688, 4126.53846126,0
4286.41025648, 4350.12820534, 4311.15384630, 4360.12820534, 4363.07692329, 4365.51282079, 4337.05128226, 4303.07692322, 4173.58974345, 4342.43589765, 4320.76923091, 4560.25641089, 4348.46153867, 4129.35897408,0
4282.94871802, 4349.35897457, 4309.61538476, 4349.35897457, 4355.38461560, 4356.53846175, 4324.61538476, 4299.87179501, 4172.17948704, 4341.92307714, 4322.56410271, 4565.38461608, 4350.38461560, 4133.84615357,0
4291.28205136, 4367.30769259, 4320.64102578, 4368.20512849, 4370.38461567, 4370.00000028, 4336.15384637, 4313.46153860, 4178.71794858, 4356.92307714, 4329.61538476, 4582.43589813, 4361.15384637, 4130.76923050,0
4290.38461546, 4369.48717977, 4323.33333348, 4372.05128233, 4374.74359003, 4373.58974387, 4341.02564124, 4316.28205142, 4182.17948704, 4366.15384644, 4330.12820527, 4590.89743660, 4371.15384644, 4124.10256383,0
4283.33333341, 4345.38461560, 4304.61538476, 4343.07692329, 4354.74358996, 4355.64102585, 4325.12820527, 4294.61538469, 4172.05128192, 4349.23076944, 4322.17948732, 4576.92307762, 4358.20512842, 4129.48717921,0
4280.00000007, 4338.20512842, 4299.35897443, 4343.20512842, 4353.20512842, 4358.46153867, 4329.61538476, 4293.71794879, 4173.58974345, 4344.10256431, 4328.71794886, 4580.89743660, 4351.53846175, 4132.17948691,0
4287.82051289, 4355.38461560, 4318.20512835, 4370.51282079, 4371.92307720, 4376.15384644, 4347.43589765, 4316.79487194, 4187.94871781, 4361.92307714, 4343.33333355, 4610.38461615, 4366.02564131, 4126.79487152,0
4295.64102571, 4360.76923098, 4325.25641040, 4371.41025669, 4371.41025669, 4374.35897464, 4340.64102585, 4320.38461553, 4186.02564089, 4364.10256431, 4342.82051303, 4622.43589820, 4368.71794900, 4127.17948691,0
4288.33333341, 4353.71794893, 4318.84615399, 4362.17948739, 4360.25641047, 4369.23076951, 4328.46153860, 4310.00000014, 4178.71794858, 4353.46153867, 4335.64102585, 4620.25641102, 4365.00000021, 4127.30769203,0
4284.61538469, 4348.46153867, 4312.56410271, 4353.84615406, 4358.84615406, 4370.12820541, 4329.10256425, 4309.35897450, 4181.28205115, 4350.76923098, 4329.48717963, 4620.38461615, 4365.64102592, 4127.17948691,0
4277.82051289, 4340.76923098, 4302.17948732, 4334.35897457, 4356.02564124, 4366.53846182, 4329.48717963, 4311.92307707, 4183.33333320, 4348.07692329, 4324.87179501, 4615.12820590, 4352.17948739, 4127.82051255,0
4265.51282052, 4326.66666681, 4294.10256418, 4328.20512835, 4339.61538483, 4359.48717970, 4324.87179501, 4307.30769245, 4180.51282038, 4337.94871816, 4322.94871809, 4608.46153923, 4330.25641040, 4129.35897408,0
4273.84615392, 4326.28205142, 4303.58974373, 4345.25641047, 4330.76923091, 4355.12820534, 4319.35897450, 4303.84615399, 4180.25641012, 4339.10256431, 4325.25641040, 4617.17948795, 4335.64102585, 4130.12820485,0
4286.53846161, 4342.82051303, 4314.87179501, 4354.10256431, 4344.23076944, 4356.53846175, 4319.23076937, 4309.10256425, 4182.82051269, 4356.41025662, 4334.23076944, 4635.89743674, 4364.23076944, 4126.15384588,0
4283.71794879, 4342.17948739, 4307.43589758, 4337.56410278, 4349.74358996, 4352.94871816, 4320.25641040, 4308.20512835, 4178.20512807, 4356.28205149, 4333.84615406, 4634.61538545, 4364.48717970, 4127.05128178,0
4272.30769238, 4327.17948732, 4292.82051289, 4325.38461553, 4338.97435919, 4345.51282073, 4314.87179501, 4293.33333341, 4170.64102551, 4336.92307714, 4320.89743604, 4619.23077000, 4340.00000021, 4128.46153819,0
4269.74358982, 4328.20512835, 4290.51282059, 4332.94871816, 4338.58974380, 4347.05128226, 4312.69230784, 4282.94871802, 4168.07692287, 4326.02564117, 4310.51282066, 4612.30769308, 4332.43589765, 4126.53846126,0
4280.64102571, 4339.23076944, 4296.53846161, 4339.35897457, 4350.00000021, 4355.38461560, 4320.12820527, 4291.28205136, 4173.20512807, 4328.46153860, 4310.38461553, 4616.92307769, 4336.53846175, 4130.25640998,0
4283.71794879, 4346.79487201, 4301.02564117, 4341.66666688, 4355.89743611, 4361.28205149, 4326.41025655, 4305.51282066, 4182.43589730, 4338.71794893, 4323.33333348, 4626.79487256, 4341.79487201, 4132.05128178,0
4286.02564110, 4346.41025662, 4308.07692322, 4345.12820534, 4348.97435919, 4357.82051303, 4324.48717963, 4304.87179501, 4182.69230756, 4344.35897457, 4334.74358996, 4631.53846238, 4351.15384637, 4130.64102537,0
4291.02564110, 4342.05128226, 4315.76923091, 4348.07692329, 4343.97435919, 4352.43589765, 4322.30769245, 4304.74358989, 4181.41025628, 4344.87179508, 4339.23076944, 4633.71794956, 4360.12820534, 4129.74358947,0
4289.23076930, 4343.58974380, 4315.00000014, 4341.02564124, 4351.28205149, 4354.48717970, 4328.07692322, 4314.23076937, 4184.74358961, 4346.28205149, 4332.94871816, 4629.48718032, 4356.79487201, 4131.92307665,0
4291.15384623, 4348.97435919, 4316.02564117, 4333.20512842, 4357.69230790, 4361.92307714, 4339.35897457, 4311.66666681, 4182.30769217, 4345.38461560, 4327.30769245, 4618.20512897, 4356.02564124, 4135.64102544,0
4292.82051289, 4348.20512842, 4325.89743604, 4340.64102585, 4355.89743611, 4365.76923105, 4343.97435919, 4300.51282066, 4176.41025628, 4341.79487201, 4332.43589765, 4613.58974436, 4363.07692329, 4134.35897408,0
4287.43589751, 4333.84615406, 4315.64102578, 4333.97435919, 4347.82051303, 4359.35897457, 4333.07692329, 4299.74358989, 4176.28205115, 4334.74358996, 4311.41025655, 4595.25641102, 4345.64102585, 4133.97435870,0
4278.46153853, 4319.10256425, 4294.87179495, 4313.71794886, 4338.33333355, 4349.87179508, 4320.76923091, 4303.97435912, 4179.99999986, 4333.07692329, 4291.02564110, 4565.12820583, 4329.35897450, 4133.07692280,0
4272.05128212, 4320.64102578, 4306.53846168, 4323.58974373, 4337.17948739, 4349.35897457, 4316.15384630, 4302.69230784, 4182.05128192, 4341.15384637, 4322.69230784, 4562.05128275, 4347.82051303, 4127.82051255,0
4276.53846161, 4325.25641040, 4323.33333348, 4333.20512842, 4336.66666688, 4346.28205149, 4309.87179501, 4300.12820527, 4178.97435884, 4338.20512842, 4350.00000021, 4566.79487249, 4359.23076944, 4131.15384588,0
4281.15384623, 4326.28205142, 4319.87179501, 4314.48717963, 4335.25641047, 4338.84615406, 4303.97435912, 4300.38461553, 4178.58974345, 4335.76923098, 4344.61538483, 4556.15384678, 4355.76923098, 4133.33333306,0
4286.15384623, 4333.33333355, 4327.30769245, 4315.12820527, 4337.43589765, 4336.28205149, 4300.25641040, 4298.07692315, 4181.41025628, 4348.20512842, 4358.84615406, 4555.12820576, 4367.69230797, 4130.89743562,0
4288.58974366, 4341.15384637, 4338.33333355, 4327.82051296, 4340.89743611, 4338.71794893, 4299.35897443, 4292.69230777, 4182.05128192, 4350.38461560, 4371.15384644, 4550.00000063, 4374.23076951, 4135.12820485,0
4278.58974366, 4338.33333355, 4328.97435912, 4317.56410271, 4346.53846175, 4346.92307714, 4306.79487194, 4298.71794879, 4184.87179474, 4343.46153867, 4350.00000021, 4524.61538518, 4368.97435926, 4134.87179460,0
4279.10256418, 4330.25641040, 4320.12820527, 4307.94871809, 4343.58974380, 4345.00000021, 4308.97435912, 4304.35897450, 4184.48717935, 4338.97435919, 4340.00000021, 4501.79487235, 4368.33333362, 4129.23076896,0
4287.05128212, 4331.66666681, 4325.76923091, 4317.94871809, 4336.79487201, 4335.12820534, 4306.66666681, 4296.79487187, 4180.12820499, 4336.02564124, 4349.48717970, 4491.92307741, 4363.71794893, 4128.71794844,0
4282.94871802, 4330.76923091, 4326.79487194, 4314.10256425, 4335.89743611, 4339.23076944, 4310.12820527, 4297.43589751, 4182.94871781, 4338.20512842, 4348.33333355, 4477.17948767, 4357.05128226, 4131.41025614,0
4279.87179495, 4315.76923091, 4317.17948732, 4294.48717956, 4331.41025655, 4343.71794893, 4307.82051296, 4303.84615399, 4185.25641012, 4336.02564124, 4340.38461560, 4450.25641068, 4356.02564124, 4132.30769203,0
4278.58974366, 4309.74358989, 4308.97435912, 4291.53846161, 4327.43589758, 4336.53846175, 4302.17948732, 4297.30769238, 4180.12820499, 4328.84615399, 4339.35897457, 4427.05128240, 4358.33333355, 4128.97435870,0
4277.56410264, 4313.46153860, 4303.58974373, 4289.87179495, 4326.41025655, 4330.89743604, 4302.30769245, 4289.10256418, 4176.79487166, 4323.58974373, 4337.69230790, 4409.23076958, 4355.89743611, 4128.97435870,0
4279.87179495, 4315.76923091, 4304.74358989, 4288.84615392, 4328.58974373, 4334.23076944, 4299.35897443, 4291.15384623, 4180.38461525, 4321.02564117, 4333.97435919, 4393.46153874, 4348.97435919, 4131.66666639,0
4284.48717956, 4325.25641040, 4313.58974373, 4308.84615399, 4332.69230790, 4333.84615406, 4293.33333341, 4291.02564110, 4181.02564089, 4317.30769245, 4333.71794893, 4382.94871823, 4346.92307714, 4130.12820485,0
4289.35897443, 4337.43589765, 4317.17948732, 4322.56410271, 4335.38461560, 4327.05128219, 4297.17948725, 4286.79487187, 4177.82051269, 4318.84615399, 4330.38461553, 4371.28205156, 4350.76923098, 4127.82051255,0
4290.76923084, 4343.71794893, 4318.84615399, 4320.12820527, 4342.82051303, 4333.46153867, 4308.46153860, 4294.74358982, 4182.94871781, 4334.74358996, 4333.33333355, 4363.71794893, 4360.00000021, 4127.30769203,0
4295.38461546, 4339.61538483, 4325.00000014, 4323.20512835, 4347.94871816, 4342.82051303, 4309.87179501, 4300.51282066, 4192.43589730, 4345.00000021, 4344.48717970, 4356.92307714, 4366.41025669, 4130.38461511,0
4294.87179495, 4330.76923091, 4324.74358989, 4321.53846168, 4339.48717970, 4335.12820534, 4302.17948732, 4293.84615392, 4193.58974345, 4337.94871816, 4349.61538483, 4339.35897457, 4363.58974380, 4130.64102537,0
4283.33333341, 4325.38461553, 4312.56410271, 4299.48717963, 4328.07692322, 4322.94871809, 4296.41025648, 4289.35897443, 4186.92307679, 4327.30769245, 4340.00000021, 4315.89743604, 4352.69230790, 4125.64102537,0
4280.76923084, 4314.35897450, 4300.76923091, 4283.46153853, 4319.87179501, 4318.20512835, 4294.35897443, 4288.71794879, 4179.48717935, 4315.76923091, 4322.43589758, 4296.02564110, 4339.48717970, 4127.69230742,0
4284.23076930, 4301.02564117, 4300.38461553, 4293.07692315, 4315.64102578, 4322.43589758, 4302.82051296, 4293.97435905, 4180.25641012, 4314.10256425, 4320.25641040, 4285.25641033, 4338.97435919, 4129.23076896,0
4287.17948725, 4301.66666681, 4307.05128219, 4300.51282066, 4323.33333348, 4330.12820527, 4314.10256425, 4303.97435912, 4189.35897422, 4323.46153860, 4332.17948732, 4279.48717956, 4345.89743611, 4126.66666639,0
4292.94871802, 4310.89743604, 4315.25641040, 4295.89743597, 4335.25641047, 4333.84615406, 4313.71794886, 4304.48717963, 4193.07692294, 4326.41025655, 4338.58974380, 4273.84615392, 4348.97435919, 4128.07692280,0
4294.10256418, 4316.02564117, 4319.61538476, 4295.51282059, 4333.84615406, 4332.30769252, 4305.25641040, 4292.69230777, 4184.74358961, 4322.17948732, 4336.02564124, 4265.25641026, 4349.35897457, 4128.46153819,0
4294.48717956, 4315.38461553, 4311.41025655, 4293.46153853, 4324.87179501, 4327.82051296, 4297.94871802, 4282.94871802, 4178.33333320, 4312.17948732, 4325.51282066, 4249.23076923, 4339.48717970, 4129.48717921,0
4291.53846161, 4312.94871809, 4303.33333348, 4294.74358982, 4328.07692322, 4327.56410271, 4296.02564110, 4281.92307700, 4182.17948704, 4304.48717963, 4321.53846168, 4236.02564103, 4329.23076937, 4129.61538434,0
4285.38461546, 4303.20512835, 4298.71794879, 4292.94871802, 4328.07692322, 4325.38461553, 4292.43589751, 4282.30769238, 4184.48717935, 4303.07692322, 4310.51282066, 4215.38461532, 4319.10256425, 4127.30769203,0
4283.58974366, 4293.33333341, 4289.61538469, 4277.43589751, 4312.82051296, 4313.58974373, 4284.35897443, 4280.64102571, 4180.38461525, 4296.53846161, 4289.74358982, 4191.15384602, 4302.56410271, 4126.28205101,0
4288.84615392, 4303.07692322, 4294.61538469, 4280.12820520, 4309.48717963, 4307.69230784, 4279.10256418, 4280.12820520, 4181.02564089, 4298.71794879, 4306.66666681, 4199.99999986, 4313.46153860, 4126.79487152,0
4301.92307707, 4318.07692322, 4317.56410271, 4306.79487194, 4321.41025655, 4314.87179501, 4287.17948725, 4285.00000007, 4188.71794858, 4318.46153860, 4350.00000021, 4223.58974352, 4346.15384637, 4129.74358947,0
4299.10256418, 4317.30769245, 4324.74358989, 4312.17948732, 4329.10256425, 4324.61538476, 4304.61538476, 4295.38461546, 4195.38461525, 4330.64102578, 4355.51282073, 4219.87179481, 4349.48717970, 4130.89743562,0
4287.05128212, 4311.66666681, 4313.46153860, 4287.17948725, 4326.41025655, 4326.28205142, 4307.56410271, 4302.69230784, 4196.66666653, 4322.82051296, 4333.20512842, 4203.97435891, 4330.89743604, 4130.76923050,0
4292.94871802, 4311.02564117, 4311.41025655, 4282.30769238, 4323.20512835, 4323.46153860, 4301.28205142, 4297.82051289, 4191.92307679, 4315.00000014, 4328.71794886, 4201.92307686, 4327.56410271, 4132.17948691,0
4299.23076930, 4313.84615399, 4317.56410271, 4302.05128219, 4327.69230784, 4328.71794886, 4310.51282066, 4288.84615392, 4187.56410243, 4317.43589758, 4339.23076944, 4204.61538455, 4334.87179508, 4131.79487152,0
4296.79487187, 4307.43589758, 4310.64102578, 4291.66666674, 4321.15384630, 4326.02564117, 4315.38461553, 4284.48717956, 4185.38461525, 4313.58974373, 4338.71794893, 4194.61538448, 4327.43589758, 4135.25640998,0
4289.74358982, 4292.69230777, 4296.66666674, 4261.53846154, 4303.20512835, 4311.02564117, 4301.41025655, 4282.82051289, 4184.23076910, 4300.51282066, 4323.46153860, 4180.89743576, 4315.38461553, 4136.15384595,0
4287.17948725, 4292.43589751, 4295.00000007, 4264.74358975, 4302.56410271, 4307.94871809, 4297.17948725, 4281.02564110, 4182.05128192, 4295.38461546, 4315.25641040, 4180.64102551, 4316.66666681, 4134.99999973,0
4294.74358982, 4302.43589758, 4297.94871802, 4283.71794879, 4313.33333348, 4308.58974373, 4297.30769238, 4273.33333341, 4178.07692294, 4297.43589751, 4319.23076937, 4184.23076910, 4317.69230784, 4136.92307672,0
4293.07692315, 4304.74358989, 4297.43589751, 4287.56410264, 4312.43589758, 4302.94871809, 4290.12820520, 4269.87179495, 4181.79487166, 4300.25641040, 4317.30769245, 4183.33333320, 4313.58974373, 4132.69230742,0
4286.92307700, 4299.23076930, 4297.56410264, 4279.35897443, 4302.05128219, 4297.69230777, 4285.00000007, 4272.94871802, 4186.92307679, 4301.41025655, 4313.71794886, 4180.76923063, 4311.28205142, 4132.43589716,0
4288.20512828, 4300.00000014, 4296.66666674, 4269.87179495, 4299.35897443, 4297.94871802, 4278.20512828, 4273.97435905, 4186.79487166, 4303.46153860, 4320.12820527, 4180.89743576, 4313.07692322, 4135.38461518,0
4285.89743597, 4294.23076930, 4293.58974366, 4267.30769238, 4301.15384630, 4298.33333341, 4270.64102571, 4273.71794879, 4186.02564089, 4304.61538476, 4326.28205142, 4182.94871781, 4315.64102578, 4132.82051255,0
4285.89743597, 4277.05128212, 4290.12820520, 4262.17948718, 4297.30769238, 4296.02564110, 4273.20512828, 4274.35897443, 4184.23076910, 4297.43589751, 4318.71794886, 4181.53846140, 4315.89743604, 4133.84615357,0
4288.84615392, 4280.51282059, 4296.28205136, 4257.56410257, 4299.48717963, 4299.10256418, 4282.17948725, 4274.10256418, 4183.07692294, 4292.05128212, 4310.00000014, 4181.66666653, 4317.05128219, 4134.99999973,0
4293.97435905, 4298.20512828, 4310.38461553, 4266.28205129, 4307.05128219, 4304.87179501, 4287.69230777, 4274.23076930, 4185.25641012, 4294.87179495, 4312.94871809, 4189.23076910, 4315.38461553, 4133.84615357,0
4302.17948732, 4306.41025655, 4320.64102578, 4283.20512828, 4315.89743604, 4312.94871809, 4295.89743597, 4285.89743597, 4194.10256397, 4304.74358989, 4332.56410278, 4205.38461532, 4321.66666681, 4134.35897408,0
4302.69230784, 4305.38461553, 4321.92307707, 4290.76923084, 4322.17948732, 4320.25641040, 4299.48717963, 4295.76923084, 4194.74358961, 4309.74358989, 4339.87179508, 4214.10256404, 4330.89743604, 4134.74358947,0
4298.84615392, 4297.94871802, 4316.66666681, 4282.56410264, 4311.53846168, 4309.10256425, 4283.84615392, 4280.64102571, 4180.89743576, 4291.15384623, 4310.76923091, 4199.23076910, 4317.69230784, 4133.07692280,0
4295.89743597, 4294.61538469, 4314.61538476, 4277.82051289, 4304.48717963, 4302.43589758, 4279.35897443, 4271.15384623, 4180.25641012, 4281.15384623, 4304.10256425, 4189.48717935, 4306.28205142, 4132.05128178,0
4299.48717963, 4301.53846168, 4320.64102578, 4279.10256418, 4315.12820527, 4316.41025655, 4293.07692315, 4282.94871802, 4190.89743576, 4297.56410264, 4328.84615399, 4200.51282038, 4317.56410271, 4130.89743562,0
4302.69230784, 4301.15384630, 4323.46153860, 4281.92307700, 4315.51282066, 4320.76923091, 4289.74358982, 4287.30769238, 4190.76923063, 4308.97435912, 4330.38461553, 4207.05128199, 4325.51282066, 4129.10256383,0
4293.58974366, 4287.05128212, 4317.94871809, 4288.33333341, 4302.43589758, 4310.89743604, 4276.66666674, 4283.07692315, 4189.87179474, 4313.33333348, 4324.23076937, 4199.87179474, 4322.30769245, 4130.51282024,0
4293.33333341, 4284.48717956, 4313.84615399, 4284.48717956, 4298.46153853, 4305.38461553, 4278.71794879, 4281.92307700, 4192.69230756, 4314.61538476, 4328.71794886, 4187.69230756, 4320.00000014, 4133.33333306,0
4295.89743597, 4291.53846161, 4311.41025655, 4267.30769238, 4302.30769245, 4302.69230784, 4281.28205136, 4279.87179495, 4188.71794858, 4304.35897450, 4320.51282066, 4179.74358961, 4319.87179501, 4131.53846126,0
4290.89743597, 4286.66666674, 4305.76923091, 4257.69230770, 4297.94871802, 4294.10256418, 4277.17948725, 4277.69230777, 4187.43589730, 4298.97435905, 4312.30769245, 4178.46153833, 4319.48717963, 4129.61538434,0
4293.84615392, 4279.87179495, 4307.43589758, 4265.38461539, 4292.05128212, 4290.64102571, 4284.61538469, 4282.43589751, 4192.69230756, 4306.28205142, 4322.56410271, 4179.99999986, 4317.56410271, 4133.07692280,0
4297.17948725, 4286.66666674, 4318.84615399, 4281.15384623, 4297.30769238, 4296.41025648, 4290.64102571, 4285.51282059, 4193.20512807, 4310.38461553, 4331.66666681, 4185.76923063, 4321.15384630, 4131.79487152,0
4298.33333341, 4287.82051289, 4317.56410271, 4283.84615392, 4294.35897443, 4288.33333341, 4276.15384623, 4278.07692315, 4187.94871781, 4300.89743604, 4322.94871809, 4178.33333320, 4321.28205142, 4131.66666639,0
4296.02564110, 4283.33333341, 4307.56410271, 4271.28205136, 4287.56410264, 4279.23076930, 4270.76923084, 4277.43589751, 4189.10256397, 4297.17948725, 4315.51282066, 4161.41025621, 4310.25641040, 4133.71794844,0
4291.79487187, 4289.61538469, 4310.12820527, 4264.10256411, 4294.61538469, 4288.58974366, 4283.20512828, 4281.53846161, 4192.05128192, 4305.89743604, 4320.38461553, 4160.38461518, 4308.58974373, 4132.43589716,0
4295.00000007, 4292.69230777, 4313.58974373, 4262.43589744, 4293.84615392, 4293.33333341, 4282.69230777, 4275.25641033, 4189.10256397, 4304.48717963, 4320.76923091, 4163.33333313, 4317.56410271, 4132.56410229,0
4295.38461546, 4287.30769238, 4314.23076937, 4268.84615392, 4289.48717956, 4291.15384623, 4281.66666674, 4275.51282059, 4189.74358961, 4299.74358989, 4317.05128219, 4161.28205108, 4322.82051296, 4129.61538434,0
4296.41025648, 4281.02564110, 4319.61538476, 4276.41025648, 4297.30769238, 4293.84615392, 4289.23076930, 4278.71794879, 4190.38461525, 4297.30769238, 4315.00000014, 4159.61538441, 4317.82051296, 4127.94871767,0
4297.69230777, 4278.58974366, 4324.35897450, 4270.76923084, 4295.89743597, 4291.79487187, 4284.87179495, 4269.35897443, 4183.58974345, 4289.10256418, 4310.25641040, 4155.25641005, 4306.02564117, 4129.23076896,0
4295.76923084, 4283.20512828, 4328.84615399, 4267.05128212, 4290.25641033, 4283.84615392, 4281.15384623, 4267.43589751, 4184.35897422, 4287.94871802, 4305.51282066, 4150.76923056, 4306.02564117, 4127.30769203,0
4299.61538476, 4289.23076930, 4326.92307707, 4268.71794879, 4293.84615392, 4280.12820520, 4285.51282059, 4276.15384623, 4192.05128192, 4295.64102571, 4306.28205142, 4148.33333313, 4311.92307707, 4129.61538434,0
4296.66666674, 4285.38461546, 4316.79487194, 4266.92307700, 4290.51282059, 4281.41025648, 4280.12820520, 4271.66666674, 4190.89743576, 4295.38461546, 4308.71794886, 4144.87179467, 4307.43589758, 4132.56410229,0
4286.41025648, 4269.61538469, 4311.53846168, 4264.87179488, 4277.43589751, 4274.87179495, 4265.00000000, 4255.76923077, 4180.38461525, 4280.38461546, 4302.17948732, 4133.07692280, 4289.10256418, 4132.69230742,0
4282.56410264, 4256.66666667, 4308.33333348, 4263.20512821, 4271.92307700, 4262.43589744, 4255.38461539, 4244.10256411, 4173.33333320, 4259.61538462, 4285.51282059, 4117.30769203, 4272.82051289, 4132.05128178,0
4278.46153853, 4255.12820513, 4297.43589751, 4251.53846154, 4273.07692315, 4263.20512821, 4253.71794872, 4247.82051282, 4176.53846140, 4249.48717949, 4272.17948725, 4106.92307665, 4270.64102571, 4133.33333306,0
4282.30769238, 4257.30769231, 4291.41025648, 4239.23076923, 4267.69230777, 4270.12820520, 4258.07692308, 4261.53846154, 4182.17948704, 4253.33333334, 4268.33333341, 4101.79487145, 4267.17948725, 4138.20512800,0
4289.61538469, 4267.17948725, 4301.41025655, 4249.74358975, 4269.10256418, 4271.41025648, 4267.30769238, 4261.66666667, 4182.30769217, 4260.38461539, 4280.38461546, 4109.10256383, 4267.30769238, 4136.02564082,0
4291.02564110, 4277.69230777, 4310.51282066, 4262.43589744, 4278.07692315, 4268.58974366, 4265.64102564, 4247.43589744, 4177.43589730, 4260.89743590, 4297.43589751, 4121.41025614, 4278.84615392, 4131.66666639,0
4294.74358982, 4274.10256418, 4310.64102578, 4265.12820513, 4279.74358982, 4264.35897436, 4258.97435898, 4247.94871795, 4180.12820499, 4263.84615385, 4298.58974366, 4126.79487152, 4294.35897443, 4132.69230742,0
4296.15384623, 4275.51282059, 4312.43589758, 4271.02564110, 4283.07692315, 4268.33333341, 4261.66666667, 4264.35897436, 4189.87179474, 4274.87179495, 4295.51282059, 4133.33333306, 4302.17948732, 4131.53846126,0
4293.84615392, 4279.35897443, 4308.97435912, 4266.02564103, 4280.38461546, 4268.33333341, 4256.28205129, 4260.38461539, 4185.76923063, 4266.66666674, 4295.00000007, 4132.82051255, 4285.38461546, 4136.28205108,0
4290.12820520, 4266.92307700, 4296.79487187, 4258.84615385, 4273.20512828, 4261.28205129, 4250.51282052, 4244.87179488, 4176.92307679, 4249.61538462, 4290.89743597, 4122.56410229, 4267.94871802, 4138.71794851,0
4291.53846161, 4260.76923077, 4294.87179495, 4268.20512828, 4277.43589751, 4267.94871802, 4267.17948725, 4255.12820513, 4185.12820499, 4258.20512821, 4288.46153853, 4122.30769203, 4276.66666674, 4133.84615357,0
4296.66666674, 4269.23076930, 4298.84615392, 4270.89743597, 4281.66666674, 4275.12820520, 4275.89743597, 4269.35897443, 4190.89743576, 4270.38461546, 4289.35897443, 4129.74358947, 4285.76923084, 4134.61538434,0
4294.74358982, 4278.07692315, 4296.53846161, 4264.35897436, 4280.51282059, 4268.58974366, 4263.71794872, 4264.48717949, 4185.51282038, 4267.43589751, 4294.10256418, 4134.99999973, 4282.43589751, 4134.48717921,0
4302.17948732, 4287.17948725, 4301.15384630, 4267.56410264, 4283.33333341, 4267.94871802, 4267.30769238, 4261.28205129, 4186.66666653, 4268.07692315, 4294.10256418, 4142.05128185, 4286.92307700, 4132.30769203,0
4303.33333348, 4291.02564110, 4306.92307707, 4271.02564110, 4286.53846161, 4283.20512828, 4284.35897443, 4267.56410264, 4189.48717935, 4272.05128212, 4288.58974366, 4148.33333313, 4291.66666674, 4131.53846126,0
4291.02564110, 4280.00000007, 4302.30769245, 4266.92307700, 4281.66666674, 4285.76923084, 4285.38461546, 4271.41025648, 4190.89743576, 4270.51282059, 4287.17948725, 4150.38461518, 4285.00000007, 4130.76923050,0
4292.17948725, 4266.41025641, 4299.10256418, 4263.46153847, 4270.51282059, 4268.07692315, 4271.15384623, 4268.71794879, 4193.07692294, 4269.23076930, 4289.87179495, 4156.15384595, 4283.07692315, 4132.94871767,0
4292.05128212, 4263.33333334, 4298.97435905, 4262.94871795, 4264.35897436, 4260.51282052, 4262.17948718, 4261.02564103, 4190.25641012, 4268.20512828, 4290.76923084, 4167.69230749, 4287.56410264, 4132.30769203,0
4287.94871802, 4262.82051282, 4295.25641033, 4256.02564103, 4260.12820513, 4262.69230770, 4261.53846154, 4254.87179488, 4184.10256397, 4257.05128206, 4285.38461546, 4171.92307679, 4282.30769238, 4131.02564075,0
4292.69230777, 4263.58974359, 4294.23076930, 4250.64102564, 4260.51282052, 4260.64102564, 4259.35897436, 4255.25641026, 4184.48717935, 4248.20512821, 4281.28205136, 4176.15384602, 4277.30769238, 4132.94871767,0
4291.79487187, 4264.23076923, 4290.76923084, 4252.82051282, 4264.10256411, 4255.38461539, 4249.87179488, 4250.64102564, 4183.71794858, 4246.92307693, 4279.35897443, 4187.43589730, 4279.48717956, 4131.79487152,0
4283.84615392, 4251.15384616, 4273.07692315, 4247.17948718, 4258.71794872, 4245.89743590, 4236.41025641, 4236.53846154, 4176.66666653, 4236.66666667, 4271.41025648, 4187.82051269, 4266.28205129, 4131.28205101,0
4276.28205136, 4242.43589744, 4264.35897436, 4245.51282052, 4255.25641026, 4244.10256411, 4237.69230770, 4241.41025641, 4181.41025628, 4235.76923077, 4269.10256418, 4187.69230756, 4252.94871795, 4132.05128178,0
4274.74358982, 4242.17948718, 4272.43589751, 4247.82051282, 4254.23076923, 4247.05128206, 4245.25641026, 4257.94871795, 4187.17948704, 4245.12820513, 4269.74358982, 4198.33333320, 4256.79487180, 4130.76923050,0
4278.84615392, 4235.64102564, 4272.30769238, 4243.71794872, 4243.33333334, 4237.56410257, 4239.10256411, 4245.38461539, 4175.89743576, 4234.23076923, 4262.43589744, 4205.64102558, 4254.35897436, 4130.12820485,0
4284.48717956, 4239.61538462, 4271.92307700, 4248.97435898, 4239.48717949, 4230.51282045, 4233.58974352, 4223.46153840, 4168.84615371, 4221.28205122, 4262.56410257, 4215.89743583, 4252.17948718, 4128.07692280,0
4287.94871802, 4245.51282052, 4275.76923084, 4254.61538462, 4248.20512821, 4237.05128206, 4237.43589744, 4223.33333327, 4175.51282038, 4224.99999993, 4263.07692308, 4225.51282045, 4257.82051282, 4127.82051255,0
4277.05128212, 4239.10256411, 4269.23076930, 4248.58974359, 4253.33333334, 4245.76923077, 4241.66666667, 4232.05128199, 4182.94871781, 4229.74358968, 4253.20512821, 4221.66666660, 4254.10256411, 4129.23076896,0
