AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4109.23076896, 4114.23076896, 4112.43589716, 4133.33333306, 4105.64102537, 4106.02564075, 4123.07692280, 4119.23076896, 4118.33333306, 4120.64102537, 4131.92307665, 4130.76923050, 4139.35897415, 4121.53846126,0
4108.20512793, 4128.97435870, 4123.46153819, 4142.69230749, 4133.20512793, 4144.61538441, 4119.61538434, 4127.82051255, 4126.15384588, 4134.99999973, 4150.89743569, 4146.41025621, 4134.61538434, 4115.25640998,0
4113.58974332, 4131.02564075, 4127.17948691, 4137.17948697, 4105.89743562, 4153.84615364, 4111.66666639, 4126.53846126, 4128.46153819, 4140.76923056, 4150.25641005, 4144.74358954, 4127.69230742, 4126.02564075,0
4092.94871761, 4108.46153819, 4109.23076896, 4126.41025614, 4103.33333306, 4114.99999973, 4107.30769203, 4114.35897408, 4119.48717921, 4113.33333306, 4122.05128178, 4119.74358947, 4117.56410229, 4116.28205101,0
4087.69230735, 4094.10256376, 4083.46153812, 4105.64102537, 4124.35897408, 4097.05128171, 4117.56410229, 4117.56410229, 4119.23076896, 4085.76923043, 4085.12820478, 4090.38461504, 4100.25640991, 4118.58974332,0
4102.17948684, 4102.43589709, 4091.15384581, 4105.38461511, 4130.89743562, 4119.61538434, 4115.89743562, 4126.41025614, 4126.41025614, 4110.12820485, 4105.51282024, 4102.05128171, 4104.23076896, 4125.64102537,0
4104.48717921, 4123.71794844, 4132.17948691, 4139.61538441, 4143.46153826, 4143.07692287, 4108.58974332, 4124.10256383, 4125.12820485, 4151.66666646, 4168.20512807, 4152.94871774, 4146.41025621, 4118.33333306,0
4123.97435870, 4129.87179460, 4147.17948697, 4140.25641005, 4129.23076896, 4141.92307672, 4120.76923050, 4121.53846126, 4117.69230742, 4147.94871774, 4179.61538448, 4171.28205115, 4162.05128185, 4125.38461511,0
4134.99999973, 4137.17948697, 4149.10256390, 4135.89743569, 4109.74358947, 4140.89743569, 4145.38461518, 4135.38461518, 4129.61538434, 4136.41025621, 4175.64102551, 4174.87179474, 4156.79487159, 4121.02564075,0
4128.20512793, 4138.33333313, 4156.15384595, 4148.84615364, 4136.02564082, 4139.87179467, 4137.69230749, 4135.64102544, 4135.25640998, 4133.58974332, 4183.58974345, 4179.35897422, 4149.35897415, 4121.41025614,0
4123.33333306, 4126.53846126, 4143.20512800, 4140.89743569, 4149.87179467, 4122.94871767, 4123.71794844, 4123.20512793, 4123.20512793, 4129.23076896, 4163.07692287, 4158.97435877, 4139.74358954, 4126.28205101,0
4121.28205101, 4131.79487152, 4133.07692280, 4133.46153819, 4122.17948691, 4125.12820485, 4144.61538441, 4128.46153819, 4123.58974332, 4132.69230742, 4151.28205108, 4149.35897415, 4146.15384595, 4118.71794844,0
4127.30769203, 4136.15384595, 4133.20512793, 4133.33333306, 4118.58974332, 4146.66666646, 4145.51282031, 4127.56410229, 4122.56410229, 4118.71794844, 4160.64102544, 4153.84615364, 4140.38461518, 4126.28205101,0
4121.53846126, 4127.17948691, 4132.94871767, 4130.76923050, 4140.38461518, 4160.76923056, 4136.02564082, 4124.61538434, 4122.30769203, 4112.94871767, 4154.48717928, 4151.53846133, 4138.07692287, 4122.30769203,0
4116.41025614, 4122.56410229, 4126.79487152, 4124.23076896, 4133.58974332, 4149.87179467, 4143.07692287, 4126.28205101, 4125.51282024, 4122.56410229, 4131.02564075, 4140.38461518, 4144.35897415, 4120.64102537,0
