AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4166.02564082, 4165.12820492, 4160.51282031, 4151.41025621, 4159.87179467, 4158.58974339, 4157.30769210, 4159.10256390, 4159.48717928, 4152.82051262, 4157.17948697, 4163.20512800, 4136.41025621, 4128.33333306,0
4159.23076903, 4147.82051262, 4146.15384595, 4135.25640998, 4146.79487159, 4147.05128185, 4141.15384595, 4144.74358954, 4146.02564082, 4126.02564075, 4136.02564082, 4139.61538441, 4112.30769203, 4129.87179460,0
4154.48717928, 4142.43589723, 4138.58974339, 4123.58974332, 4132.82051255, 4141.92307672, 4136.02564082, 4141.02564082, 4145.89743569, 4125.51282024, 4129.35897408, 4133.97435870, 4100.38461504, 4125.64102537,0
4169.87179474, 4164.48717928, 4157.69230749, 4143.58974339, 4152.56410236, 4154.74358954, 4151.41025621, 4155.64102544, 4158.71794851, 4146.66666646, 4158.46153826, 4156.41025621, 4136.92307672, 4126.66666639,0
4159.87179467, 4167.30769210, 4166.15384595, 4147.94871774, 4166.28205108, 4162.56410236, 4156.15384595, 4155.12820492, 4158.07692287, 4149.87179467, 4173.46153833, 4163.20512800, 4154.61538441, 4119.99999973,0
4152.05128185, 4155.76923056, 4161.02564082, 4141.15384595, 4154.61538441, 4158.58974339, 4152.30769210, 4147.94871774, 4150.64102544, 4145.38461518, 4171.15384602, 4161.15384595, 4140.25641005, 4117.94871767,0
4173.71794858, 4170.89743576, 4174.10256397, 4160.12820492, 4156.53846133, 4164.99999980, 4167.43589723, 4162.82051262, 4161.15384595, 4158.20512800, 4188.33333320, 4178.97435884, 4156.15384595, 4124.87179460,0
4166.79487159, 4166.53846133, 4169.74358961, 4153.97435877, 4154.23076903, 4159.35897415, 4162.43589723, 4165.38461518, 4160.89743569, 4149.87179467, 4181.41025628, 4175.12820499, 4162.05128185, 4123.20512793,0
4147.17948697, 4130.12820485, 4143.33333313, 4120.89743562, 4134.48717921, 4137.17948697, 4135.76923056, 4147.30769210, 4143.33333313, 4128.20512793, 4147.56410236, 4146.92307672, 4129.23076896, 4121.53846126,0
4156.41025621, 4124.74358947, 4143.33333313, 4123.07692280, 4133.07692280, 4133.71794844, 4136.15384595, 4147.82051262, 4147.17948697, 4139.87179467, 4153.33333313, 4146.66666646, 4134.99999973, 4126.15384588,0
4152.82051262, 4138.71794851, 4152.17948697, 4131.02564075, 4132.82051255, 4135.89743569, 4139.74358954, 4149.87179467, 4152.94871774, 4148.33333313, 4170.38461525, 4158.07692287, 4151.92307672, 4123.97435870,0
4146.15384595, 4137.56410236, 4147.56410236, 4126.15384588, 4124.10256383, 4131.15384588, 4086.53846119, 4141.41025621, 4145.12820492, 4140.12820492, 4168.33333320, 4158.33333313, 4141.53846133, 4123.33333306,0
4160.64102544, 4135.25640998, 4145.89743569, 4134.99999973, 4134.61538434, 4130.76923050, 3953.20512758, 4138.58974339, 4140.38461518, 4138.97435877, 4166.92307672, 4156.53846133, 4135.89743569, 4127.82051255,0
4153.33333313, 4133.07692280, 4142.05128185, 4135.12820485, 4137.69230749, 4125.38461511, 4133.46153819, 4134.10256383, 4135.89743569, 4130.51282024, 4156.53846133, 4145.89743569, 4131.66666639, 4125.64102537,0
4146.53846133, 4143.20512800, 4146.53846133, 4132.69230742, 4131.92307665, 4135.38461518, 4333.20512842, 4143.33333313, 4145.25641005, 4137.30769210, 4157.30769210, 4149.48717928, 4135.64102544, 4123.97435870,0
4167.56410236, 4155.76923056, 4160.25641005, 4144.74358954, 4150.25641005, 4155.64102544, 3841.41025558, 4160.76923056, 4163.33333313, 4162.30769210, 4174.99999986, 4167.05128185, 4153.84615364, 4127.43589716,0
4173.33333320, 4151.02564082, 4161.66666646, 4148.46153826, 4163.71794851, 4147.30769210, 4752.05128310, 4152.05128185, 4157.17948697, 4157.17948697, 4170.51282038, 4163.97435877, 4164.10256390, 4128.33333306,0
4161.41025621, 4157.30769210, 4166.92307672, 4152.43589723, 4159.61538441, 4140.12820492, 7246.66667299, 4138.97435877, 4147.05128185, 4146.92307672, 4166.28205108, 4164.87179467, 4156.92307672, 4123.58974332,0
4167.69230749, 4159.99999980, 4168.07692287, 4153.20512800, 4157.56410236, 4145.64102544, 7115.38462143, 4144.23076903, 4150.76923056, 4156.28205108, 4175.51282038, 4173.33333320, 4141.66666646, 4123.84615357,0
4168.20512807, 4144.74358954, 4152.56410236, 4139.61538441, 4152.82051262, 4139.74358954, 4522.43589800, 4148.07692287, 4149.87179467, 4150.12820492, 4166.79487159, 4162.82051262, 4133.58974332, 4120.12820485,0
